1|IC|1|Hepatitis B is caused by a|bacteria|parasite|fungus|virus|導致乙型肝炎的主因是:|細菌|寄生蟲|真菌|病毒|80|Y|2013-07-25|D
61|RM|26|Consider the following two.</br>1) It is recommended that practitioners hold a Standard First Aid Certificate</br>2) It is recommended that practitioners hold level A cardiopulmonary resuscitation (CPR) certification.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are true.|Only statement 1 is true.|Only statement 2 is true.|Neither statement is true.|仔細考慮下列兩個陳述：</br>1）建議執業醫師持有基本急救證書。</br>2）建議執業醫師持有A級心肺復甦術（CPR）證書。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|A
62|RM|27|Consider the following two statements.</br>1) A practitioner may end treatment at any time without any further obligation to the patient.</br>2) The patient is legally required to provide all personal information that is requested by the treating practitioner.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are true.|Only statement 1 is true.|Only statement 2 is true.|Neither statement is true.|仔細考慮下列兩個陳述：</br>1）執業醫師可以在任何時候結束治療，並且對病人没有任何進一步的義務。</br>2）患者在法律上必須提供被主治執業醫師要求的所有個人信息。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|D
63|RM|28|Consider the following two statements.</br>1) If a practitioner leaves a practice, the leaving practitioner has full authority to destroy patient records.</br>2) A husband must always be given access to the patient records of his wife.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are true.|Only statement 1 is true.|Only statement 2 is true.|Neither statement is true.|仔細考慮下列兩個陳述：</br>1）如果一名執業醫師離開一间诊所，離開的執業醫師有充分權力銷毀病人的病歷。</br>2）丈夫應該永遠被准许查阅他妻子的病歷記錄。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|D
64|RM|29|Consider the following two statements.</br>1) TCM practitioners must make referrals to other health care professionals based on limitations of the practitioner’s personal training.</br>2) TCM practitioners must make referrals to other health care professional based on limitations of Traditional Chinese Medicine.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are true.|Only statement 1 is true.|Only statement 2 is true.|Neither statement is true.|仔細考慮下列兩個陳述：</br>1）依據執業醫師個人培訓的局限性，中醫執業醫師必須轉介病人給其他衛生保健專業人員。</br>2）依據中醫執業的局限性，中醫執業醫師必須轉介病人給其他衛生保健專業人員。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|A
65|RM|30|Consider the following two.</br>1) It is better practice to have informed consent given in writing by the patient rather than given orally by the patient.</br>2) A patient can only request to view their personal patient record when treatment is fully completed.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are true.|Only statement 1 is true.|Only statement 2 is true.|Neither statement is true.|仔細考慮下列兩個陳述：</br>1）以書面的形式獲得病人的治療知情(認知)同意是較以口頭形式獲得更好的做法。</br>2）病人只能在全面完成治療後要求查看他們個人的病歷記錄。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|B
66|AC|1|Which of the following is NOT a principle of the clean needle technique?|Always use sterile single-use needles.|Always obtain patient consent before needling.|Always establish a clean field before performing acupuncture.|Always wash hands between patients, before needling, and after needling.|下列哪項不是潔針技術的原則？|一定要使用一次性無菌針。|一定要取得病人的治療知情(認知)同意後方可施針。|一定要在施針前建立一個清潔區。|一定要在治療不同病人之間，針刺前，針刺後洗手。|80|Y|2013-07-25|B
67|AC|2|Select the response that best completes this sentence. </br>The clean needle technique|eliminates all risks of infection to the patient.|reduces the risk of Hepatitis B transmission during acupuncture.|describes all steps required for effective acupuncture treatment.|ensures that practitioners are using proper techniques when needling.|選擇最好的回答完成下列語句。</br>潔針技術|消除了病人所有感染的風險。|減低針灸時乙型肝炎傳播的風險。|描述了有效的針灸治療所需的所有步驟。|確保執業醫師針刺時使用正確的技術。|80|Y|2013-07-25|B
68|AC|3|Select the response that best completes this sentence.</br>Seven-star needle handle|may be used repeatedly on the same patient, but must be disinfected before use on another treatment.|may be used repeatedly on the same patient, but must be sterilized before use on another treatment.|may not be used repeatedly on the same patient, and must be cleaned before use on a treatment.|may not be used repeatedly on the same patient, and must be disinfected before use on a treatment.|選擇最好的回答完成下列語句。</br>七星針的針柄|可以重複使用於同一患者，但在另一次治療前必須進行消毒。|可以重複使用於同一患者，但在另一次治療前必須進行滅菌。|不可以重複使用於同一患者，並且在使用前必須經過清洗。|不可以重複使用於同一患者，並且在使用前必須經過消毒。|80|Y|2013-07-25|A
69|AC|4|During a patient treatment, the practitioner suffers a needle stick injury.</br>Which of the following is the least important consideration for the practitioner immediately following a needlestick injury?|assess the immune status of the patient source|seek medical advice or attention from a physician|properly treat the injury immediately following exposure|ask the patient to get immunized before his or her next appointment|在一次治療病人當中，執業醫師遭受到針刺紮傷。</br>緊隨遭受針刺紮傷後，下列哪項是執業醫師最不重要的考量？|評估病人方面的免疫狀態|找醫生尋求醫療諮詢或關注|繼曝露後立即妥善處理受傷處|要求病人下次就診前進行防疫注射|80|Y|2013-07-25|D
70|AC|5|Which of the following best describes the meaning of adverse reaction?|an undesirable effect that was expected|an undesirable effect that was not expected|a beneficial effect that was expected|a beneficial effect that was not expected|以下哪項恰當描述了不良反應的含義？|預期的不良效果|未預期的不良效果|預期的療效|未預期的療效|80|Y|2013-07-25|B
71|AC|6|Which of the following is the most important step for practitioners to reduce serious infections from needlestick accidents.|maintain immune status to Hepatitis B|ensure there is a first aid kit in the office|disinfect all equipment prior to treatment|regularly maintain and disinfect the treatment areas|為減少執業醫師因為針刺扎傷意外引起嚴重的感染，下列哪一項是最重要的步驟？|維持乙型肝炎的免疫狀態|確保在辦公室裡有一個急救包|進行治療前消毒所有設備|定期維護和消毒治療區域|80|Y|2013-07-25|A
72|AC|7|Which one of the following points is contraindicated during pregnancy?|LI-4 (Hegu)|LI-16 (Jugu)|SI-14 (Jianwaishu)|SP-16 (Fuai)|下列哪個穴在懷孕期間禁刺？|合谷|巨骨|肩外俞|腹哀|80|Y|2013-07-25|A
73|AC|8|Practitioners must be cautious when needling HT-1 (Jiquan) because it is close to the|Axillary artery|Femoral artery|Radial artery|Dorsalis Pedis artery|執業醫師必須謹慎針刺極泉穴，因為它接近|腋動脈|股動脈|橈動脈|足背動脈|80|Y|2013-07-25|A
74|AC|9|Practitioners must be cautious when needling LU-8 (Jingqu) and LU-9 (Taiyuan) because they are close to the|Axillary artery|Femoral artery|Radial artery|Dorsalis Pedis artery|執業醫師必須謹慎針刺經渠穴和太淵穴，因為它們接近|腋動脈|股動脈|橈動脈|足背動脈|80|Y|2013-07-25|C
75|AC|10|Practitioners must be cautious when needling ST-42 (Chongyang) because it is close to the|Axillary artery|Femoral artery|Radial artery|Dorsalis Pedis artery|執業醫師必須謹慎針刺衝陽穴，因為它接近|腋動脈|股動脈|橈動脈|足背動脈|80|Y|2013-07-25|D
76|AC|11|Practitioners must be cautious when needling SP-11 (Jimen) and SP-12 (Chongmen) because they are close to the|Axillary artery|Femoral artery|Radial artery|Dorsalis Pedis artery|執業醫師必須謹慎針刺箕門穴和衝門穴，因為它們接近|腋動脈|股動脈|橈動脈|足背動脈|80|Y|2013-07-25|B
77|AC|12|Perpendicular needling at BL-11 (Dazhu) may cause|injury to liver|pneumothorax|haemotoma|injury to spleen|直刺大杼穴可能會導致|肝損傷|氣胸|出血|脾損傷|80|Y|2013-07-25|B
78|AC|13|Needling too deeply at right side of KI-21 (Youmen) may cause injury to the|liver|stomach|kidney|peritoneal cavity|在右側幽門穴針刺太深，可能會傷及|肝|胃|腎|腹腔|80|Y|2013-07-25|A
79|AC|14|In thin patients, needling too deeply at CV-9 (Shuifen) and CV-10 (Xiawan) may cause injury to the|liver|stomach|kidney|peritoneal cavity|對於瘦小的患者，如在水分穴和下脘穴針刺太深，可能會傷及|肝|胃|腎|腹腔|80|Y|2013-07-25|D
80|AC|15|Deep perpendicular needling at BL-23 (Shenshu) may cause injury to the|liver|stomach|kidney|spleen|在腎俞穴直刺過深，可能會傷及|肝|胃|腎|腹腔|80|Y|2013-07-25|C
81|AC|16|Points in the upper back such as SI-14 (Jianwaishu), SI-15 (Jianzhongzhu), and GB-21 (Jianjing) if needled too deeply may cause|injury to the heart|injury to the lungs|haemotoma|injury to spinal column|上背部的穴位如肩外俞，肩中俞和肩井，如果針刺太深可能會導致|心臟損傷|肺部損傷|血腫|脊柱損傷|80|Y|2013-07-25|B
82|AC|17|Following a needlestick accident, which of the following diseases is the LEAST IMPORTANT consideration for testing the patient or the practitioner?|Hepatitis A (HAV)|Hepatitis B (HBV)|Hepatitis C (HCV)|Human Immunodeficiency Virus (HIV)|發生針刺紮傷意外後，檢驗病人或執業醫師時，下列哪種疾病是最不重要的考慮？|病毒性甲型肝炎（HAV）|病毒性乙型肝炎（HBV）|病毒性丙型肝炎（HCV）|人類免疫缺陷病毒（HIV）|80|Y|2013-07-25|A
83|AC|18|In preparing the site for needling, which of the following is NOT best practice?|swab the point from the centre outward to reduce risk of infection|insert needle while the isopropyl alcohol at the site is still wet|swab the point to be needled with 70 % isopropyl alcohol|sanitize hands before palpating the point|在做針灸區域準備時，下列哪一項不是好的做法？|從中心向外擦拭穴位，以減少感染的風險|當針灸區域的酒精仍是濕的時候進針|用70％的酒精棉籤擦拭準備施針的部位|在觸摸穴位之前清潔雙手|80|Y|2013-07-25|B
84|AC|19|The procedure for hygienic insertion and removal of needles is known as the|sanitary needling manipulation|sterile needle management|clean field techniques|aseptic technique|衛生進針和出針的操作步驟被稱為|衛生的行針手法|無菌針管理|清潔工作區技術|無菌操作|80|Y|2013-07-25|D
85|AC|20|Which of the following is the best procedure to help avoid broken needles during treatment?|during treatment, count the needles used|during treatment, apply strong force when manipulating the needle|prior to treatment, remind patients not to make sudden movements|ensure the dignity of the patient is respected by the use of proper draping|下列哪項是幫助避免治療過程中斷針最好的程序？|在治療過程中，計數所用過的針|在治療過程中，行針時使用強力|在治療前，提醒病人不要突然移動|通過使用適當的遮蓋，確保病人的尊嚴受到尊重|80|Y|2013-07-25|C
86|AC|21|Which of the following is NOT a common cause of bent or broken needles?|poor needle quality|unsafe needle disposal|needling with excessive force|sudden movement by the patient|下列哪項不是彎針或斷針的常見原因？|針的質量差|不安全地處置針|施針過度用力|病人的突然移動|80|Y|2013-07-25|B
87|AC|22|Which of the following is LEAST likely to help remove a stuck needle?|gently rotate the needle in the opposite direction|clean the area with a mild antiseptic|massage gently around the point|needle a nearby point|下列哪項最不能幫助拔出滯針？|輕輕地向相反的方向捻針|用溫和的殺菌劑清潔滯針部位|在滯針周圍輕輕地按摩|在滯針附近的穴位再下一針|80|Y|2013-07-25|B
88|AC|23|Which of the following is NOT an appropriate step if a patient faints during acupuncture treatment.|do not remove needles until patient has fully recovered|monitor the patient and allow time for recovery|ask the patient to lie down and elevate feet|offer the patient water to drink slowly|如果在針灸治療過程中病人暈厥，下列哪項是不恰當的步驟？|不要拔針，直到病人完全恢復|監測病人，並給予時間恢復|要求病人躺下，並墊高腳部|提供病人溫水，並慢慢地喝|80|Y|2013-07-25|A
89|AC|24|During acupuncture treatment, which of the following is NOT a useful sign that a patient may faint?|weak pulse|feeling of dizziness|color drains from lips|aggressive behaviours|在針灸治療過程中，下列哪一項不是病人可能出現暈針的先兆症狀？|脈搏微弱|感覺頭暈|嘴唇顏色變得蒼白|攻擊行為|80|Y|2013-07-25|D
90|AC|25|Which of the following is the LEAST likely cause of fainting during acupuncture treatment.|forceful manipulation of the needle|patient has been fasting and is hungry|patient is nervous about the treatment|patient has had too much water to drink|在針灸治療中，下列哪項有最小的可能引起暈針？|強力行針|病人正在禁食和飢餓|患者對治療感到緊張|病人喝了太多的水|80|Y|2013-07-25|D
91|AC|26|Which statement does NOT identify an important precaution when using electrical stimulation?|gradually increase the intensity of the stimulation|for many patients, keep treatments to under 20 minutes|to enhance relaxation, it is best to leave the patient unattended|set dials to zero before switching off power and removing connections|使用電針治療時，下列哪項陳述不是重要的預防不良反應的措施？|逐漸增加刺激強度|在多數情況下，保持電刺激治療在20分鐘以內|為加強放鬆，最好是離開病人無需守護|關掉電源和去除連接之前將調節强度旋鈕撥至零位|80|Y|2013-07-25|C
92|AC|27|Select the response that best completes this sentence. </br>A common symptom of collapsed lung (traumatic pneumothorax) is|sudden headaches or nausea|muscle stiffness|breathing is labored or difficult|blood evident in the urine|選擇最佳的完成以下語句的回答。</br>肺萎陷的常見症狀（創傷性氣胸）是|突然頭痛或噁心|肌肉僵硬|呼吸短促或困難|明顯的血尿|80|Y|2013-07-25|C
93|AC|28|Which of the following equipment is the practitioner required to bring when acupuncture treatment is done in an unfamiliar setting (e.g., patient’s home)?|alcohol swabs|portable sharps container|disposable medical gloves|all of the above|當去一個陌生的環​​境（例如，病人的家）進行針灸治療時，以下哪項是執業醫師必需的裝備？|酒精棉籤|便攜式尖利物品容器|一次性醫用手套|上述所有物品|80|Y|2013-07-25|D
94|AC|29|Which of the following is NOT a common or natural side effect to acupuncture that a patient may expect to experience?|brief stinging sensation when needle is inserted|feelings of fatigue or relaxation|blood in the urine following treatment|light-headed if many needles used|下列哪項不是在針灸治療中病人會遇到的常見或自然產生的副作用？|進針時感到短暫的刺痛|感覺疲勞或放鬆|治療後尿中有血液|針太多的穴位後感覺輕微頭暈|80|Y|2013-07-25|C
95|AC|30|Which of the following is the most effective procedure to use when you leave patient alone in the treatment room?|leave door to the treatment room wide open so that other patients can warn of a problem|check on the patient regularly every 15 - 20 minutes|equip the room with a call button for patient use|ask the patient to call out loudly to get your attention|當你將病人獨自留在治療室內時，應使用下列哪項最有效的程序？|敞開治療室的門，以便其他患者可以提醒出現的問題|每15 - 20分鐘定時對病人進行檢查|在治療室装備一個呼叫按鈕供病人使用|要求病人大聲叫喊以得到你的關注|80|Y|2013-07-25|C
96|AC|31|Before use on each patient, guides tubes must be|cleaned and disinfected|rinsed and dried|mandatory|sterile|在用於每位病人之前，針的套管必須是|清潔並消毒過的|沖洗並乾燥過的|強制性的|無菌的|80|Y|2013-07-25|D
97|AC|32|Caution should be used at the following points because of risk of inducing pneumothorax|GB-24 (Riyue) and PC-1 (Tianchi)|BL-48 (Yanggang) and ST-5 (Daying)|KI-24 (Lingxu) and SP-21 (Dabao)|GV-3 (Yaoyangguan) and BL-50 (Weicang)|下列哪組穴位因為有導致氣胸的危險而應小心使用？|日月和天池|陽綱和大迎|靈墟和大包|腰陽關和胃倉|80|Y|2013-07-25|C
98|AC|33|Consider the following two statements.</br>1) Acupuncture is contraindicated for patients who are intoxicated (drunk).</br>2) Acupuncture is contraindicated for deep insertion near vital organs.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are true.|Only statement 1 is true.|Only statement 2 is true.|Neither statement is true.|仔細考慮下列兩個陳述：</br>1）醉酒的病人不宜針灸。</br>2）禁忌在重要器官附近深刺。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|A
99|AC|34|Consider the following two statements related to the cleaning of the point area with an alcohol swab.</br>1) Swab in a circular motion out from the centre of the point.</br>2) Swab back and forth several times across the centre of the point.</br>Select which statement or statements above correctly describes an effective and safe means of cleaning the point area with an alcohol swab prior to needle insertion|Both statements are correct.|Only statement 1 is correct.|Only statement 2 is correct.|Neither statement is correct.|仔細考慮下列兩個有關用酒精棉籤擦拭穴位的陳述：</br>1）棉籤從穴位的中心向外作圓周運動。</br>2）棉籤來回幾次跨越穴位的中心。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|B
100|AC|35|Consider the following two statements.</br>1) Moxibustion should be used with increased precautions if a patient has a higher than normal sensitivity to heat.</br>2) Moxibustion should be used with increased precautions if a patient has a lower than normal sensitivity to heat.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are correct.|Only statement 1 is correct.|Only statement 2 is correct.|Neither statement is correct.|仔細考慮下列兩個陳述：</br>1）如果患者對熱力的敏感性高於正常，使用艾灸時要加倍謹慎小心。</br>2）如果患者對熱力的敏感性低於正常，使用艾灸時要加倍謹慎小心。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|A
101|AC|36|Consider the following two statements.</br>1) Heat lamps pose minimal risk to patients so the experienced practitioner can use heat lamps without restriction.</br>2) During electrical stimulation, the two branches of the same electrode should be on the same side of the patient's body.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are correct.|Only statement 1 is correct.|Only statement 2 is correct.|Neither statement is correct.|仔細考慮下列兩個陳述：</br>1）熱力燈(TDP燈)對患者造成傷害的風險很小，所以有經驗的執業醫師可以不加限制的使用熱力燈(TDP燈)。</br>2）在運用電針刺激時，同一電極的兩個分支應該是在病人身體的同一側上。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|C
102|AC|37|Consider the following two statements.</br>1) For acupuncture treatment, patients should be in a comfortable position and asked not to make sudden movements.</br>2) Additional precautions are required for patients who are on anticoagulant therapy.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are true.|Only statement 1 is true.|Only statement 2 is true.|Neither statement is true.|仔細考慮下列兩個陳述：</br>1）針灸治療時，患者應該是在一個舒適的體位，並被要求不要做出突然的移動。</br>2）對正在服用抗凝劑的病人需要加倍謹慎。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|A
103|AC|38|What is the purpose of Practitioners use proper draping procedures?|cleanliness|safe practices|health and safety|patient dignity|執業醫師使用適當遮蓋病人程序的目的是什麼？|清潔|安全執業|健康和安全|病人的尊嚴|80|Y|2013-07-25|D
104|AC|39|Name an infection that results from the transfer of a microbe from one location to another of a patient’s own body?|cross-infection|autogenous infection|direct infection|indirect infection|以下哪種定義了傳染病原體從患者自己身體的一個地方傳到另一個地方所引起的感染？|交叉感染|自身感染|直接感染|間接感染|80|Y|2013-07-25|B
105|AC|40|Name an infection that results from the transfer of a microbe from the environment or another person?|cross-infection|autogenous infection|direct infection|environmental infection|以下哪種定義了來自外界環境及他人的病原體所引起的感染？|交叉感染|自身感染|直接感染|間接感染|80|Y|2013-07-25|A
106|AC|41|Which of the following is one of the most frequently reported injuries to vital organs from acupuncture?|penetrating trauma|abdominal trauma|pneumothorax|multiple organ dysfunction syndrome|下列哪項因針刺引起的重要器官受傷是最經常報導的併發症之一？|穿透性創傷|腹部外傷|氣胸|多器官功能障礙綜合症|80|Y|2013-07-25|C
107|AC|42|Which of the following is very important to pay carefully attention to when inserting needle on the back or abdomen?|cleanliness and depth|thickness and angle|depth and angle|cleanliness and location|當在背部或腹部進針時，仔細注意以下的哪一項是非常重要的？|清潔和深度|厚度和角度|深度和角度|清潔和位置|80|Y|2013-07-25|C
108|AC|43|Which of the following points has to be needled with caution to prevent the risk of pneumothorax?|GV-3 (Yaoyangguan)|SP-15 (Daheng)|GB-21 (Jianjing)|CV-15 (Jiuwei)|以下哪一个穴位針刺时需要谨慎，以防造成氣胸？|腰陽關|大横|肩井|鸠尾|80|Y|2013-07-25|C
109|HE|1|Which of the following best describes the meaning of side effects?|an undesirable effect that is not possible to predict|an undesirable effect that is a predictable or an unavoidable reaction|a lowered threshold to what is known as normal reactions to medications|an over-reaction of the immune system to normally harmless substances|以下哪項最準確地描述了副作用的含義？|一種不良效果是未能預期的|一種不良效果是可預期或不可避免的反應|一種對藥物正常反應閾值水平的降低|免疫系統對通常無害的物質的一種過度反應|80|Y|2013-07-25|B
110|HE|2|Which of the following best describes the meaning of allergic reactions?|a desirable reaction that was not expected|an undesirable effect that was a predictable reaction|an elevated threshold to what is known as normal reactions to medications|an over-reaction of the immune system to normally harmless substances|以下哪項最準確地描述了過敏反應的含義？|沒有預料到的一個理想的反應|一種不良效果是可預期的反應|一種對藥物正常反應閾值水平的升高|免疫系統對通常無害的物質的一種過度反應|80|Y|2013-07-25|D
111|HE|3|Which of the following provides the best advice related to adverse reactions?|only the patient should report adverse reactions to the appropriate authority|only the practitioner should report adverse reactions to the appropriate authority|the practitioner or the patient should report adverse reactions to the appropriate authority|the practitioner must authorize for adverse reactions being reported to the appropriate authority|以下哪項提供了有關不良反應最好的建議？|只有病人應該向有關當局報告不良反應|只有執業醫師應該向有關當局報告不良反應|執業醫師或病人應該向有關當局報告不良反應|執業醫師必須授權向有關當局報告不良反應|80|Y|2013-07-25|C
112|HE|4|Which of the following gives the best advice related to reporting adverse reactions to herbal medications?</br>The reporting of adverse reactions to TCM medications|often creates unnecessary worry for the patients.|is important to improving the practice of herbology.|should be done cautiously so that others do not get in trouble.|is only recommended if the practitioner has many years of experience.|以下哪項給出了有關報告中草藥不良反應的最好建議？</br>報告中醫藥不良反應的情況|經常為病人帶來不必要的擔心。|重要的是改善中醫藥的實踐。|應謹慎處理以免惹上麻煩。|只推薦給有多年經驗的執業醫師。|80|Y|2013-07-25|B
113|HE|5|The adult dose of an herbal medication is 20 gm. </br>Which of the following is most consistent with dosage recommendations for a 5-year old child?|16 gm|12 gm|8 gm|2 gm|一味中藥的成人用藥劑量是20克。</br>下列哪項建議的劑量最符合一個5歲的孩子？|16克|12克|8克|2克|80|Y|2013-07-25|C
114|HE|6|The adult dose of an herbal medication is 20 gm. </br>Which of the following is most consistent with dosage recommendations for a child weighing 35 lbs?|18 gm|14 gm|9 gm|4 gm|一味中藥的成人用藥劑量是20克。</br>下列哪項建議的劑量最符合一個體重35磅的孩子？|18克|14克|9克|4克|80|Y|2013-07-25|D
115|HE|7|A patient has requested that the duration of a prescription be extended to 2 weeks. The prescription was written by another practitioner who is unavailable.</br>Which of the following is the least important consideration in deciding on the patient’s request?|The practitioner is very knowledgeable about the formula.|The practitioner is very familiar with the patient’s health history.|The patient has family members that are using similar medications.|The patient has taken the prescription previously with no adverse reactions.|一位病人要求所開出的處方再延長2週時間。而開此處方的執業醫師不在場。</br>在決定滿足病人要求時，下列哪項是最不重要的考慮因素？|另一名執業醫師非常了解處方。|另一名執業醫師對病人的健康史很熟悉。|病人的家庭成員正在使用類似的藥物。|病人以前服用過此處方且沒有不良反應。|80|Y|2013-07-25|C
116|HE|8|Which of the following is not a requirement on a written prescription?|the amount of each herb|warnings related to storage or use|names of herbs that may be substituted if any are unavailable|unique or special instructions on when or how to use the medication|出具書面處方時，下列哪項是不被要求的？|每種中藥的劑量|與儲存或使用相關的提醒|替代缺貨中藥的名稱|何時或如何使用藥物的獨特或特殊的用法說明|80|Y|2013-07-25|C
117|HE|9|Severe adverse reactions to herbal medications should be reported to|Canada Vigilance Offices|World Health Organization|Environment Canada or CITES|Natural Health Products Directorate|對中草藥的嚴重不良反應，應被上報到以下哪所機構？|加拿大警戒署|世界衛生組織|加拿大環境部或衛生部食品監管處|天然健康產品監管處|80|Y|2013-07-25|A
118|HE|10|Consider the following two statements related to the use of herbal medications.</br>1) Use herbal medications cautiously with infants below the age of six months.</br>2) Use herbal medications cautiously with patients who have had allergic reactions to herbs.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are correct.|Only statement 1 is correct.|Only statement 2 is correct.|Neither statement is correct.|仔細考慮下列兩個有關中草藥使用的陳述：</br>1）對六個月以下的嬰兒謹慎使用中草藥。</br>2）對曾經對中藥有過敏反應的患者謹慎使用中草藥。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|A
119|HE|11|Consider the following two statements related to the writing of prescriptions.</br>1) Prescriptions must clearly identify the patient by name.</br>2) Prescriptions must clearly identify the practitioner by name.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are correct.|Only statement 1 is correct.|Only statement 2 is correct.|Neither statement is correct.|仔細考慮下列兩個有關書寫處方的陳述：</br>1）處方必須憑姓名以清楚地識別患者。</br>2）處方必須憑姓名以清楚地識別執業醫師。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|A
