1|IC|1|Hepatitis B is caused by a|bacteria|parasite|fungus|virus|導致乙型肝炎的主因是:|細菌|寄生蟲|真菌|病毒|80|Y|2013-07-25|D
120|HE|12|Consider the following two statements related to the writing of prescriptions.</br>1) Prescriptions must never include abbreviations.</br>2) Prescriptions must clearly name each herb.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are correct.|Only statement 1 is correct.|Only statement 2 is correct.|Neither statement is correct.|仔細考慮下列兩個有關書寫處方的陳述：</br>1）處方絕不能包括縮寫。</br>2）處方必須清楚地寫出每味中草藥的名字。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|C
121|HE|13|Consider the following two statements.</br>1) Only herbal medications that are correctly labelled can be dispensed.</br>2) If prescribing a manufactured herbal medicine, the practitioner should never provide dosage information.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are correct.|Only statement 1 is correct.|Only statement 2 is correct.|Neither statement is correct.|仔細考慮下列兩個陳述：</br>1）只有被正確貼好標籤的中草藥才可配發。</br>2）如果開一個中成藥處方，執業醫師絕不應該提供劑量信息。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|B
122|HE|14|Consider the following two statements.</br>1) Known adverse reactions caused by the interaction of TCM herbs and pharmaceuticals have remained unchanged over the past twenty years.</br>2) Allergic reactions to TCM herbs is so complex that practitioners cannot be expected to try and keep informed on this information.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are correct.|Only statement 1 is correct.|Only statement 2 is correct.|Neither statement is correct.|仔細考慮下列兩個陳述：</br>1）在過去的二十年對中藥與西藥相互作用引起不良反應的認知維持不變。</br>2）中藥的過敏反應是如此複雜，以至於無法要求執業醫師嘗試和隨時了解相關資訊。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|D
123|HE|15|Consider the following two statements related to medicinal formulas or packaged medicines that contain wildlife ingredients.</br>1) Any species that are not currently threatened by extinction can be imported or exported without restriction or condition.</br>2) Restrictions on animals identified by CITES relate only to live specimens or body parts, and not to derived herbs or medications.</br>Select which of the following identifies the correct statement or statements from the two listed above.|Both statements are correct.|Only statement 1 is correct.|Only statement 2 is correct.|Neither statement is correct.|仔細考慮下列兩個有關含有野生動物成分的中藥方劑或中成藥的陳述:</br>1）任何目前尚未瀕臨絕種的物種，可以進口或出口，沒有限製或條件。</br>2）對“瀕危物種公約”所確定動物的限制只涉及活標本或身體部位，並不包括提取的草藥或藥物。</br>據以上兩個陳述，下列哪項是正確的？|兩者均正確。|只有陳述1正確。|只有陳述2正確。|兩者均錯誤。|80|Y|2013-07-25|D
124|HE|16|If no expiry date is shown on a patient’s prescription, it is assumed to expire in|one (1) week.|one (1) month.|one (1) year.|it never expires.|如果在病人的處方上未標明保存期限，它的期限應被假設為:|一個星期|一個月|一年|永不過期|80|Y|2013-07-25|A
125|HE|17|If the number of allowable repeats is not shown on a patient’s prescription, it is assumed that there are|one (1) repeats allowed|two (2) repeats allowed|five (5) repeats allowed|unlimited repeats|如果在病人的處方上未標明允許重複續配的次數，它應被假設為：|允許配重複處方一次。|允許配重複處方兩次。|允許配重複處方五次。|無限次重複續配。|80|Y|2013-07-25|A
126|HE|18|If a dispensing practitioner is NOT certain about the identification of an herb as labelled by a supplier, then|dispense the herb based on practitioner identification|dispense the herb based on supplier identification|contact the supplier before dispensing the herb|contact the supplier after dispensing the herb|如果配藥的執業醫師不確定某種中藥的識別與供應商所貼標籤的藥名是否一致，應該|根據執業醫師的鑑定配藥|基於供應商的標籤配藥|配藥前與供應商聯繫|配藥後與供應商聯繫|80|Y|2013-07-25|C
127|HE|19|An example of a duty that a dispensing practitioner should NOT delegate to a dispensary assistant is|stocking and repackaging herbs.|weighing herbs for a prescription.|organizing packaged medications to give to the patient.|providing opinions to the patient on effective formulas.|下列哪項工作配藥執業醫師不應該委託給藥房助理？|上貨和重新分裝中藥|為處方稱量藥材|整理包裝好的藥物給病人|為病人提供有效配方的意見|80|Y|2013-07-25|D
128|HE|20|According to CITES, species that are identified as being threatened with extinction are classified as|Appendix I species.|Appendix II species.|Appendix III species.|all of the above.|根據“瀕危物種公約”，認定為瀕臨絕種的物種被分類為:|附錄I物種|附錄II物種|附錄III物種|上述所有|80|Y|2013-07-25|A
129|HE|21|CITES is an international agreement that is designed to|establish fair market value for traded wild animals and plants.|control the quality of traded wild animals and plants.|protect importers and exporters from legal actions by governments.|control trade to promote survival of wild animals and plants.|“瀕危物種公約”是一項國際協議，旨在|建立公平的野生動物和植物貿易市場價值|控制交易的野生動物和植物的質量|政府依據法律保護進口商和出口商|控制貿易促進野生動物和植物的生存|80|Y|2013-07-25|D
130|HE|22|According to CITES, Ling Yáng Ji?o (Saiga tatarica), has restrictions because|the species is extinct.|the species is currently threatened with extinction.|the species is not currently threatened with extinction, but may become so if not regulated.|the species is not currently threatened with extinction, but is under special management in some locations.|根據“瀕危物種公約”，為什麼羚羊角被限制？|物種已經滅絕|目前瀕臨絕種|物種目前尚未瀕臨滅絕的威脅，但如不規範可能會發生|物種目前尚未瀕臨滅絕的威脅，但在某些地區有特殊的管理|80|Y|2013-07-25|C
131|HE|23|Referencing the course materials (Schedule I TCM Prescription Herbs), certain herbs have restricted use.</br>Which of the following herbs have precautions but can be prescribed by any qualified Registered TCM Practitioner?|Xi Xin (Herba Asari)|Zhu Sha (Cinnabaris)|Pi Shuan (Arsenic trioxide)|all of the above|參照安全課程手冊（附表I中醫處方中草藥）某些中草藥有限制使用。</br>以下哪些藥材有禁忌，但可以由任何合格的註冊中醫師處方？|細辛|硃砂|砒霜（三氧化二砷）|上述所有|80|Y|2013-07-25|A
132|HE|24|Referencing the course materials (Schedule I TCM Prescription Herbs), certain herbs have restricted use.</br>Who has authority to prescribe the herb Shui Yin (Mercury)?|all practitioners and dispensers|a Registered TCM Practitioner (R. TCMP, R. TCM.P) is required|a Doctor of TCM is required|the herb is banned and there are no conditions when it may be prescribed|參照安全課程手冊（附表I中醫處方中草藥）某些中草藥有限制使用。</br>誰有權處方中藥水銀？|所有的執業醫師和配藥員|註冊中醫師（R. TCMP，R. TCM.P）|高級中醫師（Dr. TCM）|此中藥被無條件在任何時候禁止處方|80|Y|2013-07-25|C
133|DR|1|Which of the following is a common cause of TCM herb adverse effect?|Overdose|Poor identification of similar herbs|Improper/incorrect decocting method|All of the above.|下列何者是中藥不良反應的常見原因？|使用劑量過大|品種(基原)混淆使用，鑑別經驗不足|煎煮過程或方法不正確|以上皆是|80|Y|0000-00-00|D
134|DR|2|If you are prescribing an herb with potential toxic effect for a patient, which of the following is NOT correct?|You should start with low dose, then gradually increase the dose if patient’s condition needs it.|After the dose is increased to medium or high, if the patient does not have adverse reaction, then you can maintain the high dose for long-term use.|You should choose the herb which has been properly processed/prepared to reduce toxic effect.|Before you prescribe, you should still re-consider if there is any substitute herb with less toxic effect.|倘若在臨床上因特殊狀況而需要使用具有毒性的中藥時，下列何者不正確？|宜從最小劑量開始使用，再慢慢依照病情變化斟酌增減。|當劑量漸漸加到較大時，便可使用一段長時間而不用更換。|應該使用經過適當炮製工藝製備的藥材。|應需要確認是否有毒性較小的替代品。|80|Y|0000-00-00|B
135|DR|3|Which of the following herbs should be very carefully used and closely monitor its possible adverse effect?|Fu Zi (Radix Aconiti Lateralis Preparata)|Qian Niu Zi (Semen Pharbitidis)|Shan Dou Gen (Radix Sophorae Tokinesis)|All of the above herbs should be carefully monitored while using.|下列何者是臨床上應該特別注意觀察並防範不良反應發生的中藥？|附子|牽牛子|山豆根|以上都該注意|80|Y|0000-00-00|D
136|DR|4|Before prescribing a herbal formula to a chronic renal failure patient, what should you consider?|avoid herbs that may interfere with electrolytic balance.|avoid herbs that may increase renal secretive burden.|avoid herbs that may increase blood pressure.|All of the above herbs should be carefully monitored while using.|對慢性腎功能不全病人使用中藥時應注意什麽？|避免用影響水電解質平衡的中藥。|避免用加重腎功能負荷的中藥。|避免用能引起血壓升高的中藥。|所有以上均應注意。|80|Y|0000-00-00|D
137|DR|5|A hypertension patient is taking diuretic medication and you are aware that this diuretic drug belongs to the potassium retention category. Which one of the following herbs can cause hyperkalemia?|Kun Bu|Shan Zha|Wu Mei|Wu Wei Zi|高血壓病人正在服用保鉀利尿西藥。如果病人服用哪種中藥會引起高血鉀症？|昆布|山楂|烏梅|五味子|80|Y|0000-00-00|A
138|DR|6|Three months ago, a 48 years old overweight male patient found that his right leg was swollen with distending pain due to the long hour in a plane. A doctor diagnosis was deep venal thrombosis (DVT). Currently the patient is still taking the blood thinner called Warfarin (Coumadin). When considering herbal treatment, which group of the following herbs you should avoid?|blood-invigorating herbs|qi-tonic herbs|yin-tonic herbs|dampness-expelling herbs|一位48歲超重男性患者3個月前因長途飛行而發現有下肢疼痛，腫脹，經西醫診斷爲深部靜脈血栓形成。目前該患者正在服薄血藥華法令(Warferin)。使用中藥時應避免用哪一類的中藥？|活血藥|理氣藥|補陰藥|祛濕藥|80|Y|0000-00-00|A
139|DR|7|A 54 years old female patient caught a terrible “cold” two days ago. She is asking herbal treatment for her cold. After applying the four diagnostic methods, you learn that she has chronic cardiac condition and is taking a “heart pill”. Before giving the patient herbal prescription, what do you think the patient is taking?|antihyperglycemic drug|antibiotic drug|cardiac tonic drug|sedative drug|一位54歲女性患者因“感冒”求治于中醫。經問診得知病人患慢性心臟病，並且正在服用西藥。 在開中藥處方之前，你會考慮到病人可能服用哪類西藥？|降血糖藥|抗生素如青霉素|強心藥如地高辛|安眠藥如安定|80|Y|0000-00-00|C
140|DR|8|Which one of the following herbs you should avoid prescribing?|Gui Zhi|Xing Ren|large amount of Gan Cao|None of the above.|在下列中藥中，哪種最有可能增加西藥對心臟的毒性？|桂枝|杏仁|大量甘草|以上均不是|80|Y|0000-00-00|C
141|DR|9|A patient is suffering angina pectoris and is taking nitroglycerin at the moment. Which of the following herbs or formulas should not be combined with nitroglycerin?|Chinese medicinal alcohol|Gingseng tinctures|Ginger tinctures|All of the above.|心絞痛病人服用硝酸甘油期間不宜與下列哪些中藥合用?|中藥藥酒|人參酊（精）|生薑酊|以上均是|80|Y|0000-00-00|D
142|DR|10|Which of the following herbs can release hydrocyamic acid that inhibits the respiratory center?|Xing Ren|Tao Ren|Bai Guo|All of the above.|下面哪些中藥能産生氫氰酸而易造成呼吸中樞被抑制？|杏仁|桃仁|白果|以上均是|80|Y|0000-00-00|D
143|DR|11|A 50-year-old man comes into the office and complains of severe left lower toothache. The patient mentions that he has had toothache in the past; However, this time is very peculiar. The toothache is mainly at the left jaw and is associated with episodes of weakness and sweating and palpitation. </br>Physical exam: BP 156/90 mmHg, P.R. 88/mm, irregular. </br>Of the following possible choices, which one do you think is the most likely problem?|The patient has a dental problem. You will advise the patient to see a dentist as soon as possible.|You give him your treatment to relieve the pain and advise him to be followed up by his family doctor for medication or his dentist for dental treatment.|You ask him to see his doctor right away.|You advise him to let his family doctor know that he is on the way to the hospital.|一50歲男性病人，主訴：嚴重的右下頷牙痛，病人過去曾有牙痛史。但本次牙痛非常特別，牙痛以左顎爲主，同時見疲乏無力，汗出，心慌心悸陣作。</br>體檢：血壓156/90，脈搏88/分，心律不齊。</br>在下列可能的處理方法中，你認爲哪一選擇最爲合適？|病人有牙科疾病，你建議病人儘快看牙醫。|你首先給病人治療以緩解疼痛，然後建議他看他的家庭以生跟進或看他的牙醫治療。|你讓病人立即看他的家庭醫生。|你讓病人立即去醫院並讓他的家庭醫生知道。|80|Y|0000-00-00|D
144|DR|12|A 53-year-old female comes into the office and complains that she has been feeling dizzy, tired, thirsty, sweaty with heart palpitation for two weeks. She has yellow urine and dark stool. She saw her family practitioner twice. She stated that she has a history of hypertension, duodenal ulcer and arthritis. The patient looks pale. Her pulse is thready, fast and weak. Her blood pressure is 88/60 mmHg. Slight tenderness is felt at her right upper abdomen, without rebound tenderness.</br>In the following statem|The patient has upper gastro-intestinal tract bleeding. You advise him to let his family doctor know that he is on the way to hospital.|The patient may have Iron-deficiency anemia. You give her your prescription to tonify Qi and blood and advice her to be followed up by her family doctor for medication.|The patient possibly has Meniere disease. You give your treatment and advise her to be followed up by her family doctor.|The patient possibly has hypoglycemia. You ask her to see her doctor right away.|一53歲女性患者前來就診。患者覺頭暈，疲乏。口渴，汗出並伴有心悸兩周，尿黃，大便黑。病人承認有高血壓，十二指腸潰瘍及關節炎史。病人面色蒼白，脈搏細數而弱。</br>血壓：88/60mmHg。右上腹可見輕微壓痛，無反跳痛。</br>在下列陳述中，你認爲哪一陳述最爲恰當？|病人有上消化道出血，你建議病人馬上去醫院並告知其家庭醫生。|病人爲缺鐵性貧血，你給病人一些補益氣血藥物，並建議病人看家庭醫生以跟進。|病人有美尼爾氏病，你給病人治療，並建議其看家庭醫生跟進。|病人可能有低血糖，你讓病人立即看家庭醫生。|80|Y|0000-00-00|A
145|DR|13|A 42-year-old man comes into the office and complains about left chest pain. the chest pain has been worse lately and is associated with shortness of breath and left upper extremity pain. Breathing does not induce any chest pain; however walking fast truly aggravates the pain and shortness of breath.</br>Physical exam: BP 130/88 mmHg, P.R. 80/min., regular. Breathing sound is normal. Neck vein not engorged, carotid pulses are normal.</br>In the following statements, which one do you think is the most applicable|The patient has weakness syndrome; you will give your herb prescription and advise her to keep on exercising so that her system will get used to.|The patient has an ischemic heart disease. You ask the patient go to hospital right away.|The patient has a spontaneous pneumothorax. You ask the patient to see his family doctor right away.|The patient has intercostal neuralgia. You give her an acupuncture treatment and advise the patient not to worry.|一42歲男性患者因左胸痛前來就診。病人主訴其左胸痛近日加重，同時氣短，左上肢疼痛。胸痛並不因呼吸而加劇。快步行走時胸痛氣促加劇。</br>體檢：血壓130/88mmHg，脈搏80/分，律齊，呼吸音正常。頸靜脈未見充盈，頸動脈搏動正常。</br>在下列陳述中，哪一項最爲恰當？|病人患虛癆病，你給病人中藥治療，並讓病人堅持運動以使全身系統正常工作。|病人患虛癆病，你給病人中藥治療，並讓病人堅持運動以使全身系統正常工作。|病人有自發性氣胸，你讓病人立即去看其家庭醫生。|病人有肋間神經痛，你給病人針灸治療，並告訴病人無需擔心。|80|Y|0000-00-00|B
146|DR|14|A-35-year-old lady comes into the office and complains of left-sided headache. The headache is more severe lately. Vomiting and spells of blurred vision are also mentioned. Physical exam: BP 152/98 mmHg. P.R. 88/min, regular. No tenderness is palpable on scalp. Left pupil is slightly larger than the right. Pulses at the neck are bilaterally equal. In the following statements, which one is the most applicable?|The patient has hypertension. You give your treatment for her hypertension and advise her to follow up by her family doctor or you advise her to see her own family doctor right away.|The patient has migraine. You give your treatment for her migraine and advise the patient not to worry.|The patient has uremia. You ask the patient to go to the hospital right away.|The patient has a hypertensive crisis. You give her a referral note to see her own family doctor right away.|一35歲女性患者因左側頭痛前來就診，病人主訴左側頭痛，最近加重。病人尚述其還有嘔吐，同時伴有短暫時間的視物模糊。</br>體檢：血壓152/98mmHg，脈搏88/分，律齊，頭顱無壓痛，左側瞳孔稍大於右側，兩側頸部脈搏一致。</br>在下列陳述中，哪一點最爲合適？|病人患高血壓，你用中醫治療高血壓並讓病人看家庭醫生以跟進，或讓病人立即看其家庭醫生。|病人有偏頭痛，你用中醫治療其偏頭痛，並讓病人無需擔憂。|病人有尿毒癥，你讓病人立即去醫院急診。|病人有高血壓危象迹象，你讓病人帶著你的參考意見立即見其家庭醫生。|80|Y|0000-00-00|A
147|DR|15|A 43-year-old mother brings her 8-year-old daughter to your office and mentions that her daughter has had a fever for the last seven days. The mother has been giving her Tylenol. This morning, the girl has been coughing frequently with red sputum, sweating and swelling in both ankles.</br>Physical examination: R.R. 32/min, P.R. 110/min.neck vein slight engorged. Both ankles swollen. Auscultation: moist rale and wheezing sound on both lower chests.</br>In the following statements, which one is the most appli|The patient has acute heart failure. Call the ambulance right away.|The patient has pneumonia. Call the ambulance right away.|The patient has acute nephritis. Call the ambulance right away.|The patient has acute bronchiectasis. You advise the mother to see the family doctor with her daughter as soon as possible.|一43歲的母親，將其8歲女兒帶來就診，主訴患兒發熱7天。其母親一直給患兒服用Tylenol。本日早晨，其女兒頻頻咳嗽並咯紅痰，汗出，雙側踝部腫脹。</br>體檢所見：呼吸32/分，脈搏110/分。頸靜脈微張，雙踝腫脹。聽診：雙肺底部見濕羅音及哮鳴音。</br>在下列陳述中，哪一項最爲恰當？|病人急性心力衰竭，立即叫救護車。|病人患有急性肺炎，立即叫救護車|病人有急性腎炎，立即叫救護車。|病人有急性支氣擴張，建議病人母親帶其女兒儘快看其家庭醫生。|80|Y|0000-00-00|A
148|DR|16|A 35-year-old lady comes to your clinic and complains of left-side headache. The headache is more severe lately. Vomiting and spells of blurred vision are also mentioned.</br>Physical exam: BP 152/98 mmHg, P.R. 88/min, and regular. No tenderness is palpable on scalp. Left pupil is slightly larger than the right. Pulses at the neck are bilaterally equal. You will:|Give her analgesics.|Give herbs to improve her circulation.|Give her acupuncture and massage therapies.|Give her a referral note to see her family doctor.|一位35歲女士前來就醫，主訴：左側頭痛，且近來加劇。尚述及有嘔吐和一陣陣視力模糊。</br>體檢：血壓152/98毫米汞柱，脈搏88次∕分，節律整齊。頭部觸診無壓痛。左側瞳孔較右側稍大。頸動脈搏動雙側一致。</br>作為一名中醫師，你應該採取的最好措施是：|給她止痛劑。|給她改善血液循環的中藥。|給她做針灸和按摩治療。|給她一封轉診便函，讓她去看自己的家庭醫生。|80|Y|0000-00-00|D
149|DR|17|A 60-year-old lady with 16 years history of Type II diabetes complains of severe pain of the right lower extremity for 3 days and is worsening today.</br>Physical exam: B.P. 150/80 mmHg, P.R. 84/min, regular. Left leg is warm with good pedal pulses. Right leg is cold, cyanotic and pedal pulses are absent.</br>You will:|Give herbal medicine to improve blood circulation.|Give a referral for massage therapy.|Give acupuncture treatment.|Advise patient to go to the emergency room right away.|患者，女性，六十歲，既往有II型糖尿病史十六年，主訴：嚴重右下肢痛三天﹐加劇一天。</br>體檢：血壓150/80毫米汞柱，脈搏84次∕分﹐節律整齊。左腿溫暖，足背動脈搏動良好。右腿冷，紫紺，足背動脈搏動消失。</br>你認為最恰當的處理應當是﹕|給病人服用中藥，以改善血液循環。|轉診病人去作按摩治療。|給病人做針灸治療。|馬上轉診病人去看家庭醫生或去看急診。|80|Y|0000-00-00|D
150|DR|18|For suspected bone fracture, you should always refer the patient to see their family physician to obtain an X-ray. Meanwhile, you may manage the injury by advising the patient to follow the R-I-C-E principle of:|Rest, ice, compression, exercise|Rest, ice, calm, evaluate|Rest, ice, compression, elevation|Rest, ice, calm, elevation|如果判斷病人的疾病有可能是骨折，你應該建議病人轉診他的家庭醫生進行X光檢查。同時你可以建議病人在處理受傷情況時遵循以下哪種原則：|休息、冰敷、包紮、運動|休息、冰敷、安靜、評估|休息、冰敷、包紮、擡高|休息、冰敷、安靜、擡高|80|Y|0000-00-00|C
151|DR|19|A working title, like “Doctor of TCM”, is a privilege granted to a qualified person who may use the title:|for life since her has received the title already.|as long as the person is in good standing with the regulatory college.|as long as the person is practising TCM.|as long as the person is still residing in British Columbia.|合格醫師一旦獲取如“註冊高級中醫師(doctor)”的職銜，可使用多久？|既然他已經獲取職銜，可以終生使用。|只要他在管理局能繼續續牌。|只要他仍是中醫。|只要他住在卑詩省。|80|Y|0000-00-00|B
152|DR|20|Each practitioner must practise within the scope of practice associated with a title because:|otherwise it is hard for government to plan for insurance reimbursement.|public would be confused.|you are only evaluated and approved for the works inside the scope.|you are taking business away from another profession.|各執業人員必須在其所持執照所規定的執業範疇内行醫。原因是：|否則政府很難確定保險計劃。|否則公衆會混淆不清。|你在申請執照時，中醫管理局是按照此執業範疇對你的申請進行評估並批准你只可在此範疇内行醫。|否則你可能會從其它行業搶走生意。|80|Y|0000-00-00|C
153|RE|1|The mandate of the college of Traditional Chinese Medcine Practitioners and Acupuncturists of British Columbia (CTCMA) is to:|approve and legitimize the practice of TCM and acupuncture|serve and protect the interest of the TCM/acupuncture profession|serve and protect the public|establish TCM/acupuncture standards|卑詩省中醫針灸管理局的首要任務是：|管理並規範中醫針灸專業|服務並保護中醫針灸專業之利益|服務並保護社會大衆|建立中醫針灸規範|80|Y|0000-00-00|C
154|RE|2|A registered Acupuncturist or a Registered TCM Herbalist may treat an active serious medical condition provided the client:|Has consented to the treatment|Has given a written consent to the treatment|Has consulted with a registered Doctor of TCM about the condition|Is not in immediate danger from the condition|註冊針灸師 (Registered Acupuncturist)或註冊中藥師 (Registered TCM Herbalist)在下列哪一種情況下可以允許處理病情危殆的病患~|在患者同意接受治療的情況下即可|在患者同意接受治療並簽了同意書的情況下即可|在向註冊高級中醫師 (Doctor of TCM)就該患者之病況進行諮詢與討論後即可|只要認爲該患者之病況並非有立即的危險即可|80|Y|0000-00-00|C
155|RE|3|In British Columbia, the College of Traditional Chinese Medicine Practitioners and Acupuncturists of British Columbia (CTCMA) may impose penalty on its registrants that may include:|A fine of up to $35000, or suspension of up to a year|A fine of up to $35000 and permanent suspension|A fine of up to $35000 and temporary suspension for a specified period|A fine of up to $50000 and permanent suspension|在卑詩省，CTCMA(卑詩省中醫針灸管理局)依照法規，可以對其註冊的針灸師與中醫師實施處分，其最高處罰可達~|罰款三萬五千加元，或是吊銷其執照一年|罰款三萬五千加元，並永久吊銷其執照|罰款三萬五千加元，並在一定時間內暫時吊銷其執照|罰款五萬加元，並永久吊銷其執照|80|Y|0000-00-00|B
156|RE|4|Which of the following group is the most relevant in judging the quality and standard of a TCM practitioner in British Columbia?|CTCMA (the college)|The BC Ministry of Health|Patients and the general public|TCM schools|下列哪一方與評判卑詩省中醫執業醫師專業質量和標準最有關聯？|卑詩省中醫針灸管理局（CTCMA）|卑詩省衛生部|病人和公衆|中醫院校|80|Y|0000-00-00|A
157|RE|5|Which registrants of the CTCMA are entitled to call themselves “Doctor”?|All registrants of the CTCMA|Registrants who are R.TCM.P. or Dr. of TCM|Those registrants who are Registered Doctors of TCM|Registrants who completed a Ph.D. in TCM in China|卑诗省中医管理局注册成员中哪些人可以自称为“Doctor”？|所有注册成员|注册中医师（R.TCM.P）或者注册高级中医师（Dr. of TCM）|注册高级中医师（Dr. of TCM）|在中国取得中医博士学位的注册成员|80|Y|0000-00-00|C
158|RE|6|According to the Health Professions Act of BC, the Registrar of CTCMA or his appointed investigator may, during regular business hours, investigate or examine without a court order, a registrant’s practice including|Premise, equipment and materials|Records|The practice of TCM/Acupuncuture performed by or under the supervision of the registrant|Pertaining to all of the above|根據卑詩省醫療專業管理法規(the Health Professions Act of B.C.)的規定，中醫針灸管理局(CTCMA)的註冊總監(registrar)或是由其所指派的調查人員，可以不經法院許可，于一般工作上班時間，對其註冊之中醫及針灸執業醫師進行下列何者的調查或檢查？|開業場所、儀器設備及相關藥品耗材|病歷紀錄|該醫師監督負責下的醫療行為|所有上述者皆可|80|Y|0000-00-00|D
159|RE|7|A company known to produce a very effective patient formula drug wishes to introduce the products to your patients free of charge. You have prescribed this product to your patients in the past and you believe that many of your patients will benefit in using the drug. Under these circumstances, you may:|Release the patients’ names and addresses to the company for mailing and charge a fee|Release only the patients’ addresses to the company for mailing and charge a fee|Release only the patients’ addresses to the company for mailing and not charge a fee|Not release anything|一個知名的中成藥公司生產了一個品質療效均不錯的產品，請你協助推廣。該公司願意免費提供該產品給你的患者服用。你先前已經使用過該產品，你也認為你的許多病人會因此而受益。在依照管理局的行醫守則的情形下，你可以如何協助該公司的行銷計劃？|把病人的地址與電話提供給該公司作郵寄廣告單之用，並向該公司收取一些費用|只把病人的地址提供給該公司作郵寄廣告單之用，並向該公司收取一些費用|只把病人的地址提供給該公司作郵寄廣告單之用，但不收取任何費用|以上均不可|80|Y|0000-00-00|D
160|RE|8|Penalty imposed by the Disciplinary Committee on registrants of the College of Traditional Chinese Medicine Practitioners and Acupuncturists of British Columbia (CTCMA) is enforceable by law and may only be overturned by:|The Board of the College|The Ministry of Health|The Provincial Government of British Columbia|The Supreme Court of British Columbia|由中醫針灸管理局“紀律委員會”對執業中醫師所裁定的處分，只有下列哪一單位可依法律程序改變其裁定？|中醫針灸管理局理事會|政府衛生部|卑詩省省政府|卑詩省高等法院|80|Y|0000-00-00|D
161|RE|9|A registered acupuncturist or a registered TCM herbalist must advise the client, when there is no improvement after two months of treatment, to consult:|Another registered acupuncturist or a TCM herbalist|Either a registered medical practitioner, naturopath or dentist or doctor of traditional Chinese medicine|Both a registeredmedical doctor and a registered doctor of TCM|The health insurance plan that has been covering the treatment|一位註冊針灸師(Registered Acupuncturist)或註冊中藥師(Registered TCM Herbalist)在其對患者治療兩個月而無任何好轉的情形下，必須建議患者去諮詢：|另一位註冊之針灸醫師 或 中藥醫師|一位註冊之西醫師,自然療法師，牙醫或一位高級中醫師|一位註冊之西醫師(Physician) 及 一位高級中醫師(Dr. of TCM)|一直負擔該患者治療之保險單位|80|Y|0000-00-00|B
162|RE|10|Privacy of medical records is an important role of Registrants of the CTCMA. Who is entitled to obtain information about a patient , from his/her patient records from a Registrant?|Only the patient|Any medical profession who is treating the patient|The spouse of the patient|Anyone that the patient authorizes in writing|保護病人醫療記錄的隱私性是卑詩省中醫針灸管理局註冊成員的一項重要職責。下列選項中，誰有權從註冊成員處取得病人醫療記錄資訊？|只有病人本人|其他治療該病人的健康專業人士|病人配偶|病人書面授權的任何人|80|Y|0000-00-00|D
